Subject	Run	TrialNum 	 CueOnset 	 TargetOnset 	 ResponseTime 	 TargetStream 	 StimCat 	 Correct 	 ResponseChar 	 CueType 	 NumSeed/StartSide 	 Context
20	1	51	466.0056377	466.2556323	0.688705118	1	2	1	49	1	0	0
20	1	52	474.0056794	474.2556834	0.958546742	1	1	1	54	1	0	0
20	1	53	482.0057105	482.2557232	0.661398348	1	2	1	49	1	0	0
20	1	54	492.0057536	492.2557615	1.659151537	2	1	1	54	2	0	0
20	1	55	500.0058004	500.255802	0.709022412	2	2	1	49	1	0	0
20	1	56	508.0058436	508.2558349	1.257890932	2	1	1	54	1	0	0
20	1	57	518.0058892	518.2558808	0.709713692	2	2	1	49	1	0	0
20	1	58	526.0059269	526.2559212	0.763226316	2	2	1	49	1	0	0
20	1	59	536.0059692	536.255968	1.211314353	1	1	1	54	2	0	0
20	1	60	546.0060166	546.2560142	1.892076089	1	1	1	54	1	0	0
20	2	1	14.00847195	14.25845965	0.946336744	2	1	1	54	2	2104172999	2
20	2	2	24.00850667	24.25852003	0.935220115	2	1	1	54	1	20	0
20	2	3	34.00855255	34.25855836	1.397085455	1	2	1	49	2	2	0
20	2	4	44.00860538	44.25861542	1.908840083	1	1	1	54	1	3	0
20	2	5	54.00864583	54.25865436	0.642653187	1	1	1	54	1	1	0
20	2	6	62.00868538	62.25869632	0.725542798	1	1	1	54	1	0	0
20	2	7	72.00872764	72.25873707	0.706306497	1	1	1	54	1	0	0
20	2	8	80.00876779	80.25876846	0.672132207	1	1	1	54	1	0	0
20	2	9	88.00880522	88.25880559	0.644965806	1	1	1	54	1	0	0
20	2	10	96.00884688	96.25884846	1.41777767	2	2	1	49	2	0	0
20	2	11	103.9922057	104.2422097	0.892307925	2	2	1	49	1	0	0
20	2	12	111.9922999	112.2422994	0.696964254	2	2	1	49	1	0	0
20	2	13	121.9923479	122.2423045	0.562957049	2	2	1	49	1	0	0
20	2	14	131.9923757	132.2423703	1.158686809	1	2	1	49	2	0	0
20	2	15	141.9923986	142.2423969	1.608435126	1	1	1	54	1	0	0
20	2	16	149.9924334	150.2424349	1.750105277	1	2	1	49	1	0	0
20	2	17	157.9924641	158.2424675	1.964188674	1	2	1	49	1	0	0
20	2	18	165.9925133	166.242517	1.051122726	1	1	1	54	1	0	0
20	2	19	175.9925514	176.242556	1.289847994	2	2	0	54	2	0	0
20	2	20	185.9925982	186.2425877	0.700656112	2	2	1	49	1	0	0
20	2	21	193.9926359	194.2426308	1.206512522	1	1	1	54	2	0	3
20	2	22	201.992677	202.2426782	0	2	1	0	0	2	0	0
20	2	23	209.9927038	210.2427069	0.808236496	1	2	1	49	2	0	0
20	2	24	219.9927615	220.2427597	0.817026017	2	1	1	54	2	0	0
20	2	25	229.9928059	230.242805	0.772853825	1	1	1	54	2	0	0
20	2	26	239.9928545	240.2428554	1.191600193	2	1	1	54	2	0	0
20	2	27	247.9928865	248.2428832	1.330447264	2	1	1	54	1	0	0
20	2	28	255.9929175	256.2429225	0.877261565	1	1	1	54	2	0	0
20	2	29	265.9929776	266.2429774	1.512046536	1	1	1	54	1	0	0
20	2	30	275.9930199	276.2430245	0.975896966	1	2	1	49	1	0	0
20	2	31	285.9930712	286.243068	1.397554559	1	2	1	49	1	0	0
20	2	32	295.993112	296.2431193	0.833471539	1	2	1	49	1	0	0
20	2	33	303.9931533	304.2431513	1.194324259	1	2	1	49	1	0	0
20	2	34	311.9931895	312.2431872	1.000094787	1	2	1	49	1	0	0
20	2	35	319.9932279	320.2432261	0.803980445	1	1	1	54	1	0	0
20	2	36	329.9932671	330.2432681	1.684640149	2	2	1	49	2	0	0
20	2	37	337.9932994	338.2433046	1.081630515	2	2	1	49	1	0	0
20	2	38	347.9933519	348.2433535	0.832452127	1	1	1	54	2	0	0
20	2	39	355.9933906	356.24339	0	2	2	0	0	2	0	0
20	2	40	365.9934301	366.2434308	1.189102528	2	2	1	49	1	0	0
20	2	41	373.9934739	374.2434713	1.056912272	2	1	1	54	1	0	1
20	2	42	381.9935008	382.2435135	1.45963181	1	1	1	54	2	0	0
20	2	43	391.9935584	392.2435561	1.092602549	1	2	1	49	1	0	0
20	2	44	401.9936016	402.2436035	0.960364597	2	1	1	54	2	0	0
20	2	45	409.993639	410.2436421	0.783119786	1	1	1	54	2	0	0
20	2	46	417.9936804	418.2436795	0.629124625	2	1	1	54	2	0	0
20	2	47	427.9937229	428.2437251	0.813830733	1	1	1	54	2	0	0
20	2	48	435.9937577	436.2437559	0.690705604	2	1	1	54	2	0	0
20	2	49	445.9938084	446.2438109	0.7295809	1	1	1	54	2	0	0
20	2	50	455.9938497	456.2438507	0.944312108	1	2	1	49	1	0	0
20	2	51	465.9938926	466.2438948	1.000122257	2	2	1	49	2	0	0
20	2	52	475.9939394	476.2439385	0.820926768	1	2	1	49	2	0	0
20	2	53	483.9939774	484.2439832	1.143802252	2	2	1	49	2	0	0
20	2	54	491.9940215	492.2440228	1.031592404	1	2	1	49	2	0	0
20	2	55	501.9940595	502.2440599	0	1	1	0	0	1	0	0
20	2	56	511.9940948	512.2441064	0	2	2	0	0	2	0	0
20	2	57	521.9941498	522.2441474	0.672858202	2	2	1	49	1	0	0
20	2	58	529.9941978	530.2441936	0.902827758	1	1	1	54	2	0	0
20	2	59	537.994231	538.2442338	1.000189272	2	2	1	49	2	0	0
20	2	60	545.9942678	546.2442742	1.250106333	1	2	1	49	2	0	0
20	3	1	13.99323693	14.24322946	0.888564145	2	2	1	49	2	2111088000	3
20	3	2	23.99328643	24.24328953	0.872339892	2	1	1	54	1	20	0
20	3	3	33.99333805	34.24333179	1.013207977	1	2	0	54	2	2	0
20	3	4	41.99336854	42.24336771	0	2	1	0	0	2	3	0
20	3	5	51.99340537	52.24340997	0.92278764	1	2	1	49	2	1	0
20	3	6	59.9934582	60.24345435	0	2	2	0	0	2	0	0
20	3	7	69.9934911	70.2434948	0.830504468	2	2	1	49	1	0	0
20	3	8	79.99354393	80.24354883	0.174262043	2	1	1	54	1	0	0
20	3	9	87.99357804	88.24358415	1.867021866	1	1	0	49	2	0	0
20	3	10	95.99361275	96.24361192	0	2	2	0	0	2	0	0
20	3	11	105.9936665	106.2436484	1.302749574	2	1	1	54	1	0	0
20	3	12	115.9937115	116.2437076	0.805480432	2	2	1	49	1	0	0
20	3	13	123.9937507	124.2437475	0.699328794	2	2	1	49	1	0	0
20	3	14	133.9937948	134.2437949	0.750104069	2	2	1	49	1	0	0
20	3	15	141.9938298	142.2438335	1.437967878	1	1	1	54	2	0	0
20	3	16	151.9938733	152.2438661	1.824769863	1	1	1	54	1	0	0
20	3	17	159.9939131	160.2439168	1.284610868	2	2	1	49	2	0	0
20	3	18	167.9939536	168.2439476	1.382421563	2	1	0	49	1	0	0
20	3	19	177.9939976	178.2439998	1.328237281	1	1	1	54	2	0	0
20	3	20	185.9940589	186.2440345	0	1	1	0	0	1	0	0
20	3	21	193.9940737	194.2440693	1.029839753	1	2	1	49	1	0	1
20	3	22	203.9941163	204.2441209	1.11874501	2	1	1	54	2	0	0
20	3	23	213.9941631	214.2441631	0.726573077	2	2	1	49	1	0	0
20	3	24	223.9942105	224.2442123	0.85136241	1	1	1	54	2	0	0
20	3	25	231.9942482	232.2442465	1.42426393	2	2	0	54	2	0	0
20	3	26	239.9942841	240.2442812	1.272067607	2	2	1	49	1	0	0
20	3	27	249.9943342	250.2443289	1.042905852	1	2	1	49	2	0	0
20	3	28	259.9943786	260.2443693	0.976712616	2	1	1	54	2	0	0
20	3	29	267.9944145	268.244414	0.974533122	1	1	1	54	2	0	0
20	3	30	275.9944444	276.2444475	0.932205048	1	2	1	49	1	0	0
20	3	31	283.9944903	284.2444879	0.961160626	2	1	1	54	2	0	0
20	3	32	293.9945313	294.2445378	0.887946823	1	2	1	49	2	0	0
20	3	33	301.9945733	302.2445716	1.000118031	2	2	1	49	2	0	0
20	3	34	309.9946122	310.244609	1.038616896	1	2	1	49	2	0	0
20	3	35	319.9946593	320.2446594	0	1	1	0	0	1	0	0
20	3	36	327.9946796	328.2446827	0	2	1	0	0	2	0	0
20	3	37	337.9947318	338.2447261	1.212127588	1	2	1	49	2	0	0
20	3	38	345.9947728	346.2447762	0	2	1	0	0	2	0	0
20	3	39	355.9948118	356.2448167	0.849725073	1	1	1	54	2	0	0
20	3	40	365.9948722	366.2448731	1.000104447	2	1	1	54	2	0	0
20	3	41	373.9949096	374.2449069	1.02625204	2	2	1	49	1	0	2
20	3	42	383.9949488	384.2449489	0.856208012	1	1	1	54	2	0	0
20	3	43	393.9949968	394.2449975	1.079027197	1	2	1	49	1	0	0
20	3	44	401.995027	402.2450301	0.850815424	1	1	1	54	1	0	0
20	3	45	409.9950705	410.2450781	1.355659365	2	2	0	54	2	0	0
20	3	46	419.9951239	420.2451216	0.956436376	2	2	1	49	1	0	0
20	3	47	427.995155	428.2451581	1.114321421	2	2	1	49	1	0	0
20	3	48	437.9952042	438.2452085	0.885150308	1	1	1	54	2	0	0
20	3	49	447.995328	448.2452496	0.895870281	1	1	0	49	1	0	0
20	3	50	457.9952996	458.245297	0.795673613	1	2	1	49	1	0	0
20	3	51	467.9953349	468.2453392	1.42949532	1	1	1	54	1	0	0
20	3	52	475.9953802	476.2453824	1.308310907	1	2	1	49	1	0	0
20	3	53	483.99542	484.2454228	0.789129697	1	2	1	49	1	0	0
20	3	54	493.9954668	494.2454745	0.876970261	1	2	1	49	1	0	0
20	3	55	501.9954946	502.2454877	0	1	1	0	0	1	0	0
20	3	56	511.9955375	512.2455454	1.000111692	2	1	1	54	2	0	0
20	3	57	521.9955897	522.245597	0.750113125	2	2	1	49	1	0	0
20	3	58	529.9956286	530.2456372	0	2	1	0	0	1	0	0
20	3	59	537.9956579	538.2456634	1.095008143	1	1	1	54	2	0	0
20	3	60	545.9957005	546.2456984	0.778974219	1	1	1	54	1	0	0
20	4	1	13.99419778	14.24420147	0.703158908	2	1	1	54	1	2129842999	2
20	4	2	21.9942506	22.24424645	0.678124005	2	1	1	54	1	21	0
20	4	3	29.99428381	30.24427936	1.410969317	1	1	1	54	2	2	0
20	4	4	39.99432637	40.24432645	0.725702487	1	1	1	54	1	3	0
20	4	5	49.99437165	50.24437263	1.116390431	1	2	1	49	1	1	0
20	4	6	57.9944118	58.24439769	1.36743769	2	2	1	49	2	0	0
20	4	7	65.9944435	66.24444719	1.036100214	2	2	1	49	1	0	0
20	4	8	73.99448244	74.24448734	0.674030661	2	2	1	49	1	0	0
20	4	9	83.99451504	84.24451481	0.673883349	2	2	1	49	1	0	0
20	4	10	93.9945567	94.2445767	0.891572874	2	2	1	49	1	0	0
20	4	11	103.9946234	104.2446181	1.134473593	2	1	0	49	1	0	0
20	4	12	113.9946545	114.2446688	1.147186807	2	1	1	54	1	0	0
20	4	13	123.9947119	124.2447131	1.150031621	1	2	1	49	2	0	0
20	4	14	133.9947644	134.244762	0.895869677	1	1	1	54	1	0	0
20	4	15	143.9948076	144.2448134	1.000100824	1	2	1	49	1	0	0
20	4	16	151.994842	152.2448451	1.085497457	2	1	1	54	2	0	0
20	4	17	159.9948734	160.2448792	1.062325991	2	2	1	49	1	0	0
20	4	18	167.9949153	168.2449175	0.850020301	2	2	1	49	1	0	0
20	4	19	177.9949452	178.2449601	1.073816334	1	1	1	54	2	0	0
20	4	20	185.9950059	186.2450075	0.938814168	1	1	1	54	1	0	0
20	4	21	193.9950385	194.2450398	1.000107164	1	1	1	54	1	0	3
20	4	22	201.9950735	202.2450796	1.408491877	1	1	1	54	1	0	0
20	4	23	211.9951185	212.2451201	0.847277821	2	1	1	54	2	0	0
20	4	24	219.9951607	220.2451605	0.813105946	1	1	1	54	2	0	0
20	4	25	229.9952033	230.2452043	0.916946474	1	2	1	49	1	0	0
20	4	26	237.995241	238.2452423	1.12179117	2	2	1	49	2	0	0
20	4	27	247.9952821	248.2452945	0.830574804	1	2	1	49	2	0	0
20	4	28	255.9953244	256.2453293	0.750105881	1	2	1	49	1	0	0
20	4	29	263.9953633	264.2453676	1.091222102	2	2	1	49	2	0	0
20	4	30	273.995411	274.2454108	0.926082842	1	2	1	49	2	0	0
20	4	31	283.9954493	284.2454512	0.847803676	1	1	1	54	1	0	0
20	4	32	293.9954934	294.245504	1.536635277	2	1	1	54	2	0	0
20	4	33	301.9955384	302.2455339	0.92051034	1	2	1	49	2	0	0
20	4	34	309.9955785	310.245575	0.799311135	1	1	1	54	1	0	0
20	4	35	317.9956105	318.2456187	0.869147326	1	2	1	49	1	0	0
20	4	36	327.9956606	328.2456649	1.711945712	1	1	1	54	1	0	0
20	4	37	337.9957056	338.2457027	1.283794011	1	2	1	49	1	0	0
20	4	38	347.9957452	348.2457498	1.444581828	2	2	1	49	2	0	0
20	4	39	355.9957826	356.2457839	1.250112069	1	1	1	54	2	0	0
20	4	40	365.9958327	366.2458358	1.504187678	1	1	1	54	1	0	0
20	4	41	373.9958792	374.2458696	0	2	1	0	0	2	0	1
20	4	42	381.9959018	382.2459028	0.836897451	2	1	1	54	1	0	0
20	4	43	389.9959444	390.2459424	1.398730037	1	1	1	54	2	0	0
20	4	44	399.9959918	400.2459804	1.750122181	2	1	1	54	2	0	0
20	4	45	407.9960343	408.2460344	0.912375875	2	2	1	49	1	0	0
20	4	46	417.9960772	418.2460776	1.521157849	1	2	1	49	2	0	0
20	4	47	427.9961243	428.246128	0.824972719	2	2	1	49	2	0	0
20	4	48	437.9961696	438.2461724	0.851767217	1	2	1	49	2	0	0
20	4	49	445.9962091	446.2462116	0	1	2	0	0	1	0	0
20	4	50	455.9962469	456.2462542	0.889446508	2	2	1	49	2	0	0
20	4	51	463.9962879	464.246285	0.926290528	1	1	1	54	2	0	0
20	4	52	473.9963329	474.2463309	0.914085963	2	1	1	54	2	0	0
20	4	53	481.9963743	482.246371	1.250111767	1	2	1	49	2	0	0
20	4	54	491.9963999	492.2464199	1.778680802	1	1	1	54	1	0	0
20	4	55	501.9964654	502.246464	1.209492271	2	2	1	49	2	0	0
20	4	56	509.9965038	510.2465029	0	1	1	0	0	2	0	0
20	4	57	519.9965421	520.2465485	0.946150793	1	2	1	49	1	0	0
20	4	58	527.9965901	528.2465908	1.386865075	2	2	1	49	2	0	0
20	4	59	537.996636	538.24664	1.039789054	1	1	1	54	2	0	0
20	4	60	545.9966773	546.2466792	1.112739024	2	1	1	54	2	0	0
21	1	1	15.99222053	16.24222242	0	2	1	0	0	2	2134380999	2
21	1	2	25.99226732	26.24225049	1.250159764	1	1	1	54	2	20	0
21	1	3	35.99231834	36.24232113	0.940549009	2	2	1	49	2	3	0
21	1	4	43.992376	44.24237366	1.261346728	1	1	1	54	2	1	0
21	1	5	53.99241886	54.24241562	1.053240036	2	1	1	54	2	2	0
21	1	6	61.99245448	62.24245546	1.074998755	1	2	1	49	2	0	0
21	1	7	71.9925058	72.24250437	1.117824309	1	2	0	54	1	0	0
21	1	8	79.99252784	80.24252399	1.360684277	2	1	1	54	2	0	0
21	1	9	87.99257463	88.24258195	1.211469815	2	1	1	54	1	0	0
21	1	10	97.99262111	98.24262179	0.808367206	1	1	1	54	2	0	0
21	1	11	105.9926582	106.2426562	0.797196542	1	1	1	54	1	0	0
21	1	12	113.9926833	114.2426864	1.192003188	2	2	1	49	2	0	0
21	1	13	121.9927225	122.2427205	0.809820705	1	2	1	49	2	0	0
21	1	14	129.9927693	130.2427709	0.970689424	1	1	1	54	1	0	0
21	1	15	137.9928098	138.242805	1.204496339	2	2	1	49	2	0	0
21	1	16	147.9928388	148.2428597	1.035289394	1	2	1	49	2	0	0
21	1	17	157.9928889	158.2429511	0.783943889	2	2	1	49	2	0	0
21	1	18	167.9929372	168.2429388	0.892966905	2	2	1	49	1	0	0
21	1	19	175.9929873	176.2429825	0.785749669	1	2	0	54	2	0	0
21	1	20	185.9930298	186.2430296	0.974603457	2	1	1	54	2	0	0
21	1	21	193.9930461	194.2430553	0.958451653	2	1	1	54	1	0	3
21	1	22	201.9930923	202.2430924	0.910251623	2	1	1	54	1	0	0
21	1	23	211.9931406	212.2431531	1.091029207	1	2	1	49	2	0	0
21	1	24	221.9931874	222.2431839	0.929901183	1	1	1	54	1	0	0
21	1	25	231.9932297	232.243247	1.094459949	1	1	1	54	1	0	0
21	1	26	239.9932813	240.2432784	1.117483197	1	2	0	54	1	0	0
21	1	27	247.9933136	248.2433134	1.030206222	2	2	1	49	2	0	0
21	1	28	255.9933528	256.2433218	0.921168716	2	1	1	54	1	0	0
21	1	29	263.993383	264.2433931	0.975962472	2	1	1	54	1	0	0
21	1	30	273.993438	274.2434414	0.863765907	2	1	1	54	1	0	0
21	1	31	283.9934857	284.2434833	1.315579913	1	1	1	54	2	0	0
21	1	32	293.9935337	294.2435331	0.84741336	1	2	1	49	1	0	0
21	1	33	301.9935554	302.2435769	1.058235062	2	2	1	49	2	0	0
21	1	34	311.9936043	312.2436023	0.942045072	2	1	1	54	1	0	0
21	1	35	321.9936544	322.2436536	0.958825367	2	2	1	49	1	0	0
21	1	36	329.9936846	330.2436786	1.167712693	2	2	1	49	1	0	0
21	1	37	339.9937492	340.2437444	1.03245907	2	2	1	49	1	0	0
21	1	38	347.9937724	348.2437855	0.639296404	2	2	1	49	1	0	0
21	1	39	357.9938283	358.2438275	0.897111264	1	2	1	49	2	0	0
21	1	40	365.993857	366.2438561	1.046971122	1	1	1	54	1	0	0
21	1	41	375.993901	376.2439035	1.007840444	1	1	1	54	1	0	1
21	1	42	385.9939599	386.2439449	1.125631548	2	1	1	54	2	0	0
21	1	43	393.9939979	394.2440019	1.039444621	2	2	1	49	1	0	0
21	1	44	401.994039	402.2440351	1.000102635	1	1	1	54	2	0	0
21	1	45	409.9940619	410.2440602	0.64710485	1	1	1	54	1	0	0
21	1	46	419.9941081	420.2441145	0.844941354	2	2	1	49	2	0	0
21	1	47	427.9941525	428.2441574	0.916735166	1	2	1	49	2	0	0
21	1	48	435.9941884	436.2442057	0.968547361	2	1	1	54	2	0	0
21	1	49	445.9942397	446.2442401	0.973417414	2	1	1	54	1	0	0
21	1	50	453.9942621	454.2442643	0.944273167	2	1	1	54	1	0	0
21	1	51	463.9943098	464.2443089	1.041882516	2	1	1	54	1	0	0
21	1	52	473.9943532	474.2443554	0.892834988	1	2	0	54	2	0	0
21	1	53	483.9944085	484.2444073	0.94860529	2	2	0	54	2	0	0
21	1	54	491.9944513	492.2444566	0.949441165	2	1	1	54	1	0	0
21	1	55	499.99449	500.2444916	1.034283265	2	2	1	49	1	0	0
21	1	56	507.9945135	508.2445145	0.895122249	2	2	1	49	1	0	0
21	1	57	517.99456	518.2445631	1.267998714	1	2	1	49	2	0	0
21	1	58	525.9946125	526.2446129	1.36578043	1	2	1	49	1	0	0
21	1	59	535.9946596	536.2446585	1.672457018	2	2	1	49	2	0	0
21	1	60	545.9947028	546.2447044	0.923423678	1	1	1	54	2	0	0
21	2	1	15.99320342	16.24320168	1.000118936	1	1	1	54	1	2114033000	3
21	2	2	25.99325413	26.24325572	1.032573177	1	1	0	49	1	20	0
21	2	3	35.99331179	36.24330643	1.125380996	1	2	1	49	1	3	0
21	2	4	43.99334077	44.24333783	1.000103239	1	2	1	49	1	1	0
21	2	5	51.99337277	52.24337677	0.921022008	1	2	1	49	1	2	0
21	2	6	61.99341986	62.2434305	0.863833223	1	2	1	49	1	0	0
21	2	7	69.99345639	70.24345948	1.466710639	2	1	0	49	2	0	0
21	2	8	77.99349321	78.24349419	1.479500226	2	1	1	54	1	0	0
21	2	9	85.99352944	86.24350899	1.142362035	2	2	1	49	1	0	0
21	2	10	95.99357472	96.2435766	0.955152527	2	1	1	54	1	0	0
21	2	11	103.9936128	104.2436107	1.074074432	2	1	1	54	1	0	0
21	2	12	111.9936426	112.2436557	1.419836417	1	2	1	49	2	0	0
21	2	13	119.9936831	120.2436868	1.013686741	1	2	1	49	1	0	0
21	2	14	127.9937202	128.2437218	1.00010988	1	1	1	54	1	0	0
21	2	15	137.9937712	138.2437716	1.099301022	2	1	1	54	2	0	0
21	2	16	147.9938201	148.243816	0.943155648	2	1	1	54	1	0	0
21	2	17	157.9938678	158.243864	1.265933326	1	2	1	49	2	0	0
21	2	18	167.9939122	168.2439099	0.937751287	1	1	1	54	1	0	0
21	2	19	177.993956	178.2439542	1.066526499	2	2	1	49	2	0	0
21	2	20	185.9939928	186.2439911	0	2	2	0	0	1	0	0
21	2	21	193.9940254	194.2440261	1.608191518	2	1	1	54	1	0	2
21	2	22	203.9940707	204.244072	0.924053678	1	1	0	49	2	0	0
21	2	23	213.9941172	214.24412	0.798689888	1	2	1	49	1	0	0
21	2	24	221.9941576	222.2441535	1.02260516	2	2	1	49	2	0	0
21	2	25	231.9942071	232.2442042	0.836463061	1	2	1	49	2	0	0
21	2	26	239.9942388	240.2442425	1.146359082	2	2	1	49	2	0	0
21	2	27	247.9942793	248.2442788	1.042210949	2	1	1	54	1	0	0
21	2	28	255.99434	256.2443171	1.433958756	1	1	1	54	2	0	0
21	2	29	263.9943529	264.2443518	1.059846137	2	2	1	49	2	0	0
21	2	30	273.9943949	274.2444025	1.211638862	2	1	1	54	1	0	0
21	2	31	283.9944414	284.2444412	1.216416543	1	1	1	54	2	0	0
21	2	32	291.9944788	292.2444792	1.098289157	2	2	1	49	2	0	0
21	2	33	299.9945238	300.2445218	0.979166208	2	2	1	49	1	0	0
21	2	34	309.9945658	310.244567	1.142916568	1	1	1	54	2	0	0
21	2	35	319.9946147	320.2446178	1.393720219	2	1	1	54	2	0	0
21	2	36	329.9946581	330.2446615	1.19547438	1	1	1	54	2	0	0
21	2	37	339.9947025	340.2447041	1.000102334	2	2	1	49	2	0	0
21	2	38	347.9947375	348.2447367	0.914139696	1	1	1	54	2	0	0
21	2	39	357.9947888	358.244785	1.104933898	2	2	1	49	2	0	0
21	2	40	365.9948223	366.2448291	1.051656129	1	2	1	49	2	0	0
21	2	41	375.9948755	376.2448737	1.251439387	1	1	0	49	1	0	1
21	2	42	385.9949189	386.2449127	1.098427111	2	1	1	54	2	0	0
21	2	43	395.9949633	396.2449685	1.000102937	1	2	1	49	2	0	0
21	2	44	403.9950007	404.2450023	1.146024008	2	2	1	49	2	0	0
21	2	45	411.9950397	412.2450358	1.339856522	2	2	1	49	1	0	0
21	2	46	419.995072	420.2450769	0.840724546	2	2	1	49	1	0	0
21	2	47	429.9951239	430.245127	0.655522166	1	1	1	54	2	0	0
21	2	48	437.9951571	438.2451593	0.750102258	1	1	1	54	1	0	0
21	2	49	445.9951912	446.2451967	0.882058264	2	2	1	49	2	0	0
21	2	50	455.9952383	456.2452375	1.054969141	2	1	1	54	1	0	0
21	2	51	463.995277	464.2452819	1.324847896	1	1	1	54	2	0	0
21	2	52	471.9953225	472.2453163	1.901660732	1	2	0	54	1	0	0
21	2	53	479.99535	480.2453537	0.921396929	1	2	1	49	1	0	0
21	2	54	489.995395	490.2453972	0.955295915	1	1	1	54	1	0	0
21	2	55	499.9954463	500.2454452	0.928224301	1	1	1	54	1	0	0
21	2	56	507.9954859	508.2454889	1.000096598	1	1	1	54	1	0	0
21	2	57	517.9955317	518.2455273	1.100733693	2	2	1	49	2	0	0
21	2	58	525.9955568	526.2455584	1.033574174	1	1	1	54	2	0	0
21	2	59	535.9956102	536.2456157	1.168255454	2	2	1	49	2	0	0
21	2	60	545.9956612	546.2456562	0.75920542	1	2	1	49	2	0	0
21	3	1	13.99995925	14.24996204	1.201666015	2	2	1	49	1	2088295000	1
21	3	2	21.99999638	22.25000158	0.629521885	1	2	0	54	2	21	0
21	3	3	30.00003532	30.25004294	1.096383458	1	1	1	54	1	3	0
21	3	4	40.00008996	40.25008037	0.871272484	1	2	1	49	1	1	0
21	3	5	50.00012196	50.25012143	0.863977215	1	2	1	49	1	2	0
21	3	6	58.00017025	58.25017305	1.500094032	2	2	1	49	2	0	0
21	3	7	68.00020135	68.25021652	0.834618943	1	1	1	54	2	0	0
21	3	8	76.00023848	76.25024006	1.40155372	1	1	1	54	1	0	0
21	3	9	86.00028436	86.25028927	1.083176085	1	2	1	49	1	0	0
21	3	10	96.00033326	96.25033274	1.103063518	2	2	1	49	2	0	0
21	3	11	106.0003816	106.2503813	0.954832244	1	1	1	54	2	0	0
21	3	12	114.0004311	114.2504299	1.083731222	1	2	1	49	1	0	0
21	3	13	122.0004655	122.2504556	0.961536151	2	1	1	54	2	0	0
21	3	14	130.000489	130.2504924	0.867362072	1	2	1	49	2	0	0
21	3	15	138.0005262	138.2505265	1.404307973	1	1	1	54	1	0	0
21	3	16	148.0005711	148.2505733	0.883030584	1	1	1	54	1	0	0
21	3	17	156.0006212	156.2506249	0.884843307	1	1	1	54	1	0	0
21	3	18	166.0006608	166.2506705	1.00010173	2	1	1	54	2	0	0
21	3	19	176.0007197	176.2507197	1.171464321	1	2	1	49	2	0	0
21	3	20	186.0007462	186.250768	0.967271361	2	1	1	54	2	0	0
21	3	21	196.0008157	196.2507946	1.042097748	1	2	1	49	2	0	2
21	3	22	206.0008401	206.2508459	1.000111088	2	2	1	49	2	0	0
21	3	23	214.0008763	214.2508791	1.398750262	2	1	1	54	1	0	0
21	3	24	224.0009264	224.2509217	1.088408079	1	2	1	49	2	0	0
21	3	25	232.0009817	232.2509742	1.076423577	1	2	1	49	1	0	0
21	3	26	240.0009992	240.2509932	0.928078498	2	2	1	49	2	0	0
21	3	27	250.0010481	250.2510536	1.503960371	1	1	1	54	2	0	0
21	3	28	260.0010904	260.2510862	0.966836669	1	1	1	54	1	0	0
21	3	29	270.0011519	270.2511363	1.36756357	2	2	1	49	2	0	0
21	3	30	278.0011921	278.2511771	1.50010339	1	2	1	49	2	0	0
21	3	31	286.001225	286.2512199	0.974259025	2	1	1	54	2	0	0
21	3	32	296.00127	296.2512673	0.972109114	2	2	1	49	1	0	0
21	3	33	304.0013168	304.2512945	1.12391663	1	1	1	54	2	0	0
21	3	34	312.001334	312.2513298	0.953843623	2	2	1	49	2	0	0
21	3	35	320.0013801	320.2513766	0.932607137	1	1	1	54	2	0	0
21	3	36	330.0014281	330.2514225	1.224478861	2	1	1	54	2	0	0
21	3	37	338.0014535	338.2514487	0.96823553	1	1	1	54	2	0	0
21	3	38	348.0015383	348.2514946	0.771183583	2	1	1	54	2	0	0
21	3	39	356.0015359	356.251536	0.790930647	2	2	1	49	1	0	0
21	3	40	366.001593	366.2515924	1.95067762	1	1	1	54	2	0	0
21	3	41	376.0016404	376.2516374	0.836487512	1	2	1	49	1	0	3
21	3	42	384.0016823	384.251673	1.719340295	2	2	1	49	2	0	0
21	3	43	394.0017119	394.2517059	0.972124811	2	1	1	54	1	0	0
21	3	44	404.0017584	404.2517554	0.828901544	2	2	1	49	1	0	0
21	3	45	414.0018022	414.2518053	1.048801957	1	2	1	49	2	0	0
21	3	46	424.0018502	424.2518469	0.855620877	1	2	1	49	1	0	0
21	3	47	434.0018997	434.2518991	1.57532915	1	1	1	54	1	0	0
21	3	48	442.0019519	442.2519453	1.266184179	1	1	1	54	1	0	0
21	3	49	450.0019863	450.2519625	0.843093614	1	2	1	49	1	0	0
21	3	50	458.0020111	458.2520081	0.87887747	1	2	1	49	1	0	0
21	3	51	466.0020452	466.2520486	0.902785798	1	1	1	54	1	0	0
21	3	52	476.0021104	476.2520902	0.799520028	1	2	1	49	1	0	0
21	3	53	486.0021508	486.2521536	1.149270307	1	1	1	54	1	0	0
21	3	54	494.0021898	494.2521904	1.435072954	2	2	1	49	2	0	0
21	3	55	502.0022202	502.2522173	0.850898438	2	1	1	54	1	0	0
21	3	56	512.0022547	512.2522581	0.9667932	2	1	1	54	1	0	0
21	3	57	520.0023096	520.2523088	1.250099692	1	1	1	54	2	0	0
21	3	58	528.0023473	528.2523498	0.978355689	1	1	1	54	1	0	0
21	3	59	538.002398	538.2523972	1.07828158	2	2	1	49	2	0	0
